ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
0.41,5,0.012,,0.534,,rg115ar,0.905
0.457,1,0.003,,0.556,,rg114ue,0.963
0.504,2,0.005,,0.482,,rg115al,0.91
0.549,,,,0.457,,rg114wb,0.975
0.472,4,0.011,,0.535,,rg114yl,0.914
0.463,1,0.002,,0.373,,rg114yt,0.929
0.431,3,0.009,,0.494,,rg114wr,0.959
0.504,2,0.005,,0.482,,rg115ad,0.91
0.532,6,0.025,,0.5,,rg115bj,0.844
0.532,6,0.025,,0.5,,rg115bq,0.844
0.336,,,,0.486,,rg115au,0.861
0.41,5,0.012,,0.534,,rg115bb,0.905
0.532,6,0.025,,0.5,,rg115bg,0.844
0.504,2,0.005,,0.482,,rg115ah,0.91
0.473,2,0.006,,0.533,,rg115aq,0.826
0.41,5,0.012,,0.534,,rg115bp,0.905
0.418,,,,0.484,,rg115bz,0.869
0.418,,,,0.484,,rg115by,0.869
0.532,6,0.025,,0.5,,rg115bh,0.844
0.41,5,0.012,,0.534,,rg115ax,0.905
0.459,3,0.008,,0.485,,rg115bw,0.916
0.418,,,,0.484,,rg115df,0.869
0.465,,,,0.454,,rg115az,0.843
0.533,2,0.005,,0.464,,rg115de,0.864
0.473,5,0.017,,0.495,,rg115dh,0.762
0.487,1,0.003,,0.56,,rg115bx,0.9
0.532,6,0.025,,0.5,,rg115dl,0.844
0.532,6,0.025,,0.5,,rg115db,0.844
0.487,1,0.003,,0.56,,rg115dd,0.9
0.41,5,0.012,,0.534,,rg115bs,0.905
0.487,1,0.003,,0.56,,rg115ds,0.9
0.504,2,0.005,,0.482,,rg115bn,0.91
0.41,5,0.012,,0.534,,rg115bt,0.905
0.532,6,0.025,,0.5,,rg115be,0.844
0.532,6,0.025,,0.5,,rg115dt,0.844
0.496,10,0.023,,0.466,,rg115dq,0.736
0.41,5,0.012,,0.534,,rg115dx,0.905
0.418,,,,0.484,,rg115ea,0.869
0.41,5,0.012,,0.534,,rg115du,0.905
0.473,2,0.006,,0.533,,rg115ed,0.826
0.532,6,0.025,,0.5,,rg115dp,0.844
0.532,6,0.025,,0.5,,rg115dn,0.844
0.504,2,0.005,,0.482,,rg115ae,0.91
0.487,1,0.003,,0.56,,rg115dy,0.9
0.504,2,0.005,,0.482,,rg115an,0.91
0.46,5,0.013,,0.466,,rg115ej,0.828
0.487,1,0.003,,0.56,,rg115dg,0.9
0.065,,,,0.424,,rg115eb,0.853
0.473,2,0.006,,0.533,,rg115dz,0.826
0.45,4,0.008,,0.57,,rg115ep,0.842
0.435,3,0.005,,0.551,,rg115er,0.88
0.041,,,,0.348,,rg115es,0.95
0.532,6,0.025,,0.5,,rg115bd,0.844
0.31,2,0.006,,0.51,,rg115et,0.905
0.401,3,0.007,,0.526,,rg115eu,0.826
0.401,3,0.007,,0.526,,rg115ex,0.826
0.46,5,0.013,,0.466,,rg115ef,0.828
0.487,1,0.003,,0.56,,rg115dj,0.9
0.418,,,,0.484,,rg115fa,0.869
0.418,,,,0.484,,rg115fb,0.869
0.45,4,0.008,,0.57,,rg115fe,0.842
0.418,,,,0.484,,rg115fd,0.869
0.532,6,0.025,,0.5,,rg115dw,0.844
0.532,6,0.025,,0.5,,rg115dr,0.844
0.46,5,0.013,,0.466,,rg115el,0.828
0.336,,,,0.486,,rg115eq,0.861
0.418,,,,0.484,,rg115fn,0.869
0.295,1,0.004,,0.384,,rg115ez,0.86
0.418,,,,0.484,,rg115fp,0.869
0.383,1,0.004,,0.5,,rg115fr,0.908
0.45,4,0.008,,0.57,,rg115fw,0.842
0.46,5,0.013,,0.466,,rg115en,0.828
0.41,5,0.012,,0.534,,rg115bu,0.905
0.45,4,0.008,,0.57,,rg115ee,0.842
0.356,1,0.002,,0.443,,rg115hd,0.839
0.356,1,0.002,,0.443,,rg115hf,0.839
0.418,,,,0.484,,rg115fq,0.869
0.418,,,,0.484,,rg115da,0.869
0.523,4,0.013,,0.303,,rg115fl,0.962
0.401,3,0.007,,0.526,,rg115hl,0.826
0.532,6,0.025,,0.5,,rg115bl,0.844
0.356,1,0.002,,0.443,,rg115he,0.839
0.356,1,0.002,,0.443,,rg115hg,0.839
0.356,1,0.002,,0.443,,rg115hq,0.839
0.356,1,0.002,,0.443,,rg115hh,0.839
0.065,,,,0.424,,rg115hs,0.853
0.065,,,,0.424,,rg115ht,0.853
0.041,,,,0.348,,rg115hw,0.95
0.31,2,0.006,,0.51,,rg115hx,0.905
0.356,1,0.002,,0.443,,rg115hb,0.839
0.31,2,0.006,,0.51,,rg115hy,0.905
0.401,3,0.007,,0.526,,rg115ja,0.826
0.31,2,0.006,,0.51,,rg115jb,0.905
0.606,6,0.014,,0.4,,rg115jd,0.899
0.295,1,0.004,,0.384,,rg115ew,0.86
0.041,,,,0.348,,rg115hp,0.95
0.45,4,0.008,,0.57,,rg115je,0.842
0.606,6,0.014,,0.4,,rg115jh,0.899
0.504,2,0.005,,0.482,,rg115eg,0.91
0.356,1,0.002,,0.443,,rg115ha,0.839
0.606,6,0.014,,0.4,,rg115jg,0.899
0.606,6,0.014,,0.4,,rg115jl,0.899
0.533,2,0.005,,0.464,,rg115jq,0.864
0.257,,,,0.441,,rg115jr,0.953
0.533,2,0.005,,0.464,,rg115jp,0.864
0.606,6,0.014,,0.4,,rg115jt,0.899
0.448,4,0.009,,0.474,,rg115js,0.879
0.45,4,0.008,,0.57,,rg115fg,0.842
0.533,2,0.005,,0.464,,rg115jj,0.864
0.257,,,,0.441,,rg115jw,0.953
0.257,,,,0.441,,rg115jx,0.953
0.448,4,0.009,,0.474,,rg115la,0.879
0.45,4,0.008,,0.57,,rg115hu,0.842
0.448,4,0.009,,0.474,,rg115jy,0.879
0.473,2,0.006,,0.533,,rg115hz,0.826
0.041,,,,0.348,,rg115hn,0.95
0.295,1,0.004,,0.384,,rg115ey,0.86
0.533,2,0.005,,0.464,,rg115jn,0.864
0.448,4,0.009,,0.474,,rg115jz,0.879
0.448,4,0.009,,0.474,,rg115lh,0.879
0.45,4,0.008,,0.57,,rg115jf,0.842
0.5,4,0.007,,0.624,,rg115fj,0.921
0.473,2,0.006,,0.533,,rg115lq,0.826
0.41,5,0.012,,0.534,,rg115eh,0.905
0.46,5,0.013,,0.466,,rg115ls,0.828
0.065,,,,0.424,,rg115hr,0.853
0.5,,,,0.493,,rg115lg,0.844
0.45,4,0.008,,0.57,,rg115lw,0.842
0.46,5,0.013,,0.466,,rg115lu,0.828
0.46,5,0.013,,0.466,,rg115lt,0.828
0.407,2,0.007,,0.437,,rg115ly,0.868
0.257,,,,0.441,,rg115lb,0.953
0.257,,,,0.441,,rg115le,0.953
0.46,5,0.013,,0.466,,rg115lx,0.828
0.45,4,0.008,,0.57,,rg115ne,0.842
0.45,4,0.008,,0.57,,rg115ff,0.842
0.45,4,0.008,,0.57,,rg115ln,0.842
0.4,,,,0.445,,rg115ng,0.898
0.4,,,,0.445,,rg115nj,0.898
0.473,2,0.006,,0.533,,rg115hj,0.826
0.4,,,,0.445,,rg115np,0.898
0.4,,,,0.445,,rg115nn,0.898
0.407,2,0.007,,0.437,,rg115nr,0.868
0.407,2,0.007,,0.437,,rg115nb,0.868
0.45,4,0.008,,0.57,,rg115nd,0.842
0.407,2,0.007,,0.437,,rg115nu,0.868
0.5,,,,0.493,,rg115lp,0.844
0.441,4,0.012,,0.482,,rg115nx,0.865
0.4,,,,0.445,,rg115nl,0.898
0.5,4,0.007,,0.624,,rg115nz,0.921
0.4,,,,0.445,,rg115nh,0.898
0.441,4,0.012,,0.482,,rg115pa,0.865
0.441,4,0.012,,0.482,,rg115lz,0.865
0.448,4,0.009,,0.474,,rg115pe,0.879
0.407,2,0.007,,0.437,,rg115nt,0.868
0.473,2,0.006,,0.533,,rg115pf,0.826
0.257,,,,0.441,,rg115ju,0.953
0.418,,,,0.484,,rg115fh,0.869
0.383,1,0.004,,0.5,,rg115lf,0.908
0.46,5,0.013,,0.466,,rg115lr,0.828
0.606,6,0.014,,0.4,,rg115lj,0.899
0.401,3,0.007,,0.526,,rg115ll,0.826
0.348,,,,0.366,,rg115pr,0.93
0.465,,,,0.454,,rg115pn,0.843
0.602,,,,0.462,,rg115pt,0.904
0.465,,,,0.454,,rg115pg,0.843
0.602,,,,0.502,,rg115pu,0.969
0.518,1,0.003,,0.369,,rg115pj,0.946
0.602,,,,0.502,,rg115px,0.969
0.5,,,,0.493,,rg115pl,0.844
0.448,4,0.009,,0.474,,rg115pd,0.879
0.383,1,0.003,,0.459,,rg115qb,0.931
0.46,3,0.009,,0.5,,rg115py,0.943
0.565,9,0.024,,0.564,,rg115nw,0.875
0.383,1,0.003,,0.459,,rg115qe,0.931
0.467,1,0.003,,0.531,,rg115qf,0.883
0.527,1,0.003,,0.468,,rg115qh,0.948
0.383,1,0.004,,0.5,,rg115qj,0.908
0.465,,,,0.454,,rg115pq,0.843
0.527,1,0.003,,0.468,,rg115ql,0.948
0.606,6,0.014,,0.4,,rg115nq,0.899
0.529,1,0.003,,0.537,,rg115ps,0.937
0.467,1,0.003,,0.531,,rg115qg,0.883
0.527,1,0.003,,0.468,,rg115qn,0.948
0.449,2,0.006,,0.5,,rg115ph,0.936
0.526,1,0.003,,0.42,,rg115qu,0.968
0.526,1,0.003,,0.42,,rg115qt,0.968
0.526,1,0.003,,0.42,,rg115qs,0.968
0.527,1,0.003,,0.468,,rg115qw,0.948
0.527,1,0.003,,0.468,,rg115qz,0.948
0.5,4,0.007,,0.624,,rg115pz,0.921
0.441,4,0.012,,0.482,,rg115ny,0.865
0.527,1,0.003,,0.468,,rg115pw,0.948
0.46,3,0.009,,0.5,,rg115re,0.943
0.348,,,,0.366,,rg115rb,0.93
0.606,6,0.014,,0.4,,rg115pb,0.899
0.348,,,,0.366,,rg115rg,0.93
0.46,3,0.009,,0.5,,rg115qa,0.943
0.348,,,,0.366,,rg115rl,0.93
0.348,,,,0.366,,rg115rd,0.93
0.348,,,,0.366,,rg115rj,0.93
0.257,,,,0.441,,rg115ld,0.953
0.348,,,,0.366,,rg115rr,0.93
0.45,4,0.008,,0.57,,rg115na,0.842
0.348,,,,0.366,,rg115rq,0.93
0.348,,,,0.366,,rg115rt,0.93
0.348,,,,0.366,,rg115pp,0.93
0.348,,,,0.366,,rg115rn,0.93
0.348,,,,0.366,,rg115rh,0.93
0.544,,,,0.484,,rg115qp,0.931
0.348,,,,0.366,,rg115ru,0.93
0.383,1,0.003,,0.459,,rg115qd,0.931
0.348,,,,0.366,,rg115sb,0.93
0.348,,,,0.366,,rg115se,0.93
0.348,,,,0.366,,rg115sf,0.93
0.348,,,,0.366,,rg115sg,0.93
0.348,,,,0.366,,rg115sh,0.93
0.548,,,,0.371,,rg115rz,0.986
0.348,,,,0.366,,rg115qr,0.93
0.527,1,0.003,,0.468,,rg115sj,0.948
0.548,,,,0.371,,rg115ry,0.986
0.465,,,,0.454,,rg115sn,0.843
0.348,,,,0.366,,rg115sq,0.93
0.348,,,,0.366,,rg115rp,0.93
0.383,1,0.004,,0.5,,rg115ss,0.908
0.606,6,0.014,,0.4,,rg115su,0.899
0.348,,,,0.366,,rg115sd,0.93
0.407,2,0.007,,0.437,,rg115ns,0.868
0.465,,,,0.454,,rg115sw,0.843
0.065,,,,0.424,,rg115ta,0.853
0.065,,,,0.424,,rg115tb,0.853
0.295,1,0.004,,0.384,,rg115sz,0.86
0.356,1,0.002,,0.443,,rg115te,0.839
0.348,,,,0.366,,rg115qx,0.93
0.356,1,0.002,,0.443,,rg115tg,0.839
0.356,1,0.002,,0.443,,rg115tf,0.839
0.441,4,0.012,,0.482,,rg115tj,0.865
0.5,,,,0.493,,rg115tl,0.844
0.441,4,0.012,,0.482,,rg115tn,0.865
0.356,1,0.002,,0.443,,rg115sx,0.839
0.441,4,0.012,,0.482,,rg115th,0.865
0.473,2,0.006,,0.533,,rg115st,0.826
0.473,2,0.006,,0.533,,rg115ts,0.826
0.467,1,0.003,,0.531,,rg115qq,0.883
0.348,,,,0.366,,rg115rw,0.93
0.348,,,,0.366,,rg115qy,0.93
0.348,,,,0.366,,rg115rs,0.93
0.473,2,0.006,,0.533,,rg115tx,0.826
0.473,2,0.006,,0.533,,rg115ty,0.826
0.435,3,0.005,,0.551,,rg115sp,0.88
0.473,2,0.006,,0.533,,rg115tz,0.826
0.473,2,0.006,,0.533,,rg115tr,0.826
0.473,2,0.006,,0.533,,rg115tt,0.826
0.46,5,0.013,,0.466,,rg115ue,0.828
0.348,,,,0.366,,rg115rf,0.93
0.348,,,,0.366,,rg115sa,0.93
0.46,5,0.013,,0.466,,rg115uj,0.828
0.46,5,0.013,,0.466,,rg115ub,0.828
0.45,4,0.008,,0.57,,rg115ud,0.842
0.606,6,0.014,,0.4,,rg115up,0.899
0.473,2,0.006,,0.533,,rg115td,0.826
0.441,4,0.012,,0.482,,rg115uu,0.865
0.533,2,0.005,,0.464,,rg115ur,0.864
0.46,5,0.013,,0.466,,rg115uf,0.828
0.348,,,,0.366,,rg115rx,0.93
0.565,9,0.024,,0.564,,rg115ut,0.875
0.602,,,,0.462,,rg115uy,0.904
0.473,2,0.006,,0.533,,rg115ux,0.826
0.46,5,0.013,,0.466,,rg115we,0.828
0.527,1,0.003,,0.468,,rg115xb,0.948
0.356,1,0.002,,0.443,,rg115tq,0.839
0.467,1,0.003,,0.531,,rg115tu,0.883
0.46,5,0.013,,0.466,,rg115ul,0.828
0.41,5,0.012,,0.534,,rg115xg,0.905
0.348,,,,0.366,,rg115sl,0.93
0.46,5,0.013,,0.466,,rg115uz,0.828
0.41,5,0.012,,0.534,,rg115xq,0.905
0.336,,,,0.486,,rg115xp,0.861
0.465,,,,0.454,,rg115xd,0.843
0.41,5,0.012,,0.534,,rg115xr,0.905
0.46,5,0.013,,0.466,,rg115ua,0.828
0.401,3,0.007,,0.526,,rg115xt,0.826
0.473,2,0.006,,0.533,,rg115tp,0.826
0.41,5,0.012,,0.534,,rg115xh,0.905
0.533,2,0.005,,0.464,,rg115uw,0.864
0.45,4,0.008,,0.57,,rg115un,0.842
0.336,,,,0.486,,rg115xl,0.861
0.5,,,,0.493,,rg115tw,0.844
0.295,1,0.004,,0.384,,rg115sr,0.86
0.602,,,,0.502,,rg115yf,0.969
0.5,4,0.007,,0.624,,rg115xa,0.921
0.5,4,0.007,,0.624,,rg115yj,0.921
0.602,,,,0.502,,rg115yg,0.969
0.45,4,0.008,,0.57,,rg115yl,0.842
0.473,2,0.006,,0.533,,rg115xu,0.826
0.602,,,,0.502,,rg115ye,0.969
0.45,4,0.008,,0.57,,rg115xj,0.842
0.45,4,0.008,,0.57,,rg115ys,0.842
0.45,4,0.008,,0.57,,rg115yp,0.842
0.602,,,,0.502,,rg115yu,0.969
0.602,,,,0.502,,rg115yq,0.969
0.473,2,0.006,,0.533,,rg115xx,0.826
0.602,,,,0.502,,rg115yx,0.969
0.602,,,,0.502,,rg115yz,0.969
0.473,2,0.006,,0.533,,rg115zz,0.826
0.5,,,,0.493,,rg115yy,0.844
0.46,5,0.013,,0.466,,rg115ug,0.828
0.529,,,,0.39,,rg116ab,0.919
0.348,,,,0.366,,rg115ra,0.93
0.602,,,,0.502,,rg115yb,0.969
0.5,4,0.007,,0.624,,rg115yr,0.921
0.602,,,,0.502,,rg115yd,0.969
0.5,4,0.007,,0.624,,rg115ya,0.921
0.5,4,0.007,,0.624,,rg115yh,0.921
0.5,4,0.007,,0.624,,rg115yt,0.921
0.41,5,0.012,,0.534,,rg115xs,0.905
0.529,,,,0.39,,rg116an,0.919
0.545,1,0.003,,0.401,,rg116aq,0.911
0.5,4,0.007,,0.624,,rg115yw,0.921
0.529,,,,0.39,,rg116ap,0.919
0.294,,,,0.366,,rg116as,0.909
0.529,,,,0.39,,rg116aw,0.919
0.545,1,0.003,,0.401,,rg116ax,0.911
0.473,2,0.006,,0.533,,rg115xz,0.826
0.294,,,,0.366,,rg116au,0.909
0.5,4,0.007,,0.624,,rg115yn,0.921
0.545,1,0.003,,0.401,,rg116ay,0.911
0.545,1,0.003,,0.401,,rg116at,0.911
0.545,1,0.003,,0.401,,rg116az,0.911
0.533,2,0.005,,0.464,,rg115xw,0.864
0.529,,,,0.39,,rg116bb,0.919
0.529,,,,0.39,,rg116aj,0.919
0.458,,,,0.387,,rg116bj,0.941
0.529,,,,0.39,,rg116al,0.919
0.294,,,,0.366,,rg116ar,0.909
0.696,11,0.037,,0.301,,rg116bp,0.946
0.465,,,,0.454,,rg115xe,0.843
0.223,,,,0.321,,rg116bq,0.889
0.696,11,0.037,,0.301,,rg116af,0.946
0.223,,,,0.321,,rg116bg,0.889
0.631,1,0.003,,0.356,,rg116bx,0.956
0.696,11,0.037,,0.301,,rg116bn,0.946
0.631,1,0.003,,0.356,,rg116by,0.956
0.529,,,,0.39,,rg116da,0.919
0.696,11,0.037,,0.301,,rg116bz,0.946
0.523,4,0.013,,0.303,,rg116bl,0.962
0.573,2,0.006,,0.387,,rg116de,0.952
0.696,11,0.037,,0.301,,rg116bw,0.946
0.696,11,0.037,,0.301,,rg116bu,0.946
0.696,11,0.037,,0.301,,rg116ad,0.946
0.752,14,0.014,,0.218,,rg116dg,0.921
0.537,1,0.003,,0.444,,rg116dn,0.949
0.696,11,0.037,,0.301,,rg116bs,0.946
0.223,,,,0.321,,rg116bh,0.889
0.573,2,0.006,,0.387,,rg116dl,0.952
0.47,3,0.007,,0.55,,rg116ds,0.857
0.696,11,0.037,,0.301,,rg116ae,0.946
0.545,1,0.003,,0.401,,rg116du,0.911
0.223,,,,0.321,,rg116dd,0.889
0.537,1,0.003,,0.444,,rg116dw,0.949
0.573,2,0.006,,0.387,,rg116dy,0.952
0.573,2,0.006,,0.387,,rg116dp,0.952
0.509,1,0.002,,0.421,,rg116db,0.918
0.537,1,0.003,,0.444,,rg116ea,0.949
0.47,3,0.007,,0.55,,rg116dz,0.857
0.573,2,0.006,,0.387,,rg116ee,0.952
0.509,1,0.002,,0.421,,rg116ef,0.918
0.545,1,0.003,,0.401,,rg116aa,0.911
0.573,2,0.006,,0.387,,rg116eg,0.952
0.752,14,0.014,,0.218,,rg116dr,0.921
0.696,11,0.037,,0.301,,rg116ah,0.946
0.47,3,0.007,,0.55,,rg116dt,0.857
0.573,2,0.006,,0.387,,rg116en,0.952
0.573,2,0.006,,0.387,,rg116el,0.952
0.597,9,0.029,,0.386,,rg116ep,0.942
0.458,,,,0.387,,rg116es,0.941
0.573,2,0.006,,0.387,,rg116er,0.952
0.696,11,0.037,,0.301,,rg116ag,0.946
0.47,3,0.007,,0.55,,rg116et,0.857
0.458,,,,0.387,,rg116ex,0.941
0.523,4,0.013,,0.303,,rg116ey,0.962
0.696,11,0.037,,0.301,,rg116bt,0.946
0.529,,,,0.39,,rg116ed,0.919
0.573,2,0.006,,0.387,,rg116hb,0.952
0.458,,,,0.387,,rg116he,0.941
0.458,,,,0.387,,rg116hf,0.941
0.545,1,0.003,,0.401,,rg116bd,0.911
0.529,,,,0.39,,rg116eq,0.919
0.573,2,0.006,,0.387,,rg116eh,0.952
0.301,,,,0.393,,rg116dj,0.904
0.484,,,,0.412,,rg116hl,0.977
0.573,2,0.006,,0.387,,rg116dq,0.952
0.523,4,0.013,,0.303,,rg116hq,0.962
0.47,3,0.007,,0.55,,rg116dx,0.857
0.523,4,0.013,,0.303,,rg116hs,0.962
0.597,9,0.029,,0.386,,rg116ew,0.942
0.509,1,0.002,,0.421,,rg116eb,0.918
0.523,4,0.013,,0.303,,rg116ht,0.962
0.223,,,,0.321,,rg116be,0.889
0.523,4,0.013,,0.303,,rg116hu,0.962
0.523,4,0.013,,0.303,,rg116ja,0.962
0.523,4,0.013,,0.303,,rg116hy,0.962
0.573,2,0.006,,0.387,,rg116ej,0.952
0.523,4,0.013,,0.303,,rg116hh,0.962
0.573,2,0.006,,0.387,,rg116jb,0.952
0.696,11,0.037,,0.301,,rg116je,0.946
0.458,,,,0.387,,rg116jd,0.941
0.537,1,0.003,,0.444,,rg116jl,0.949
0.597,9,0.029,,0.386,,rg116jg,0.942
0.458,,,,0.387,,rg116hr,0.941
0.458,,,,0.387,,rg116hw,0.941
0.427,3,0.01,,0.399,,rg116jr,0.953
0.404,3,0.009,,0.459,,rg116js,0.959
0.427,3,0.01,,0.399,,rg116jt,0.953
0.484,,,,0.412,,rg116hp,0.977
0.458,,,,0.387,,rg116hg,0.941
0.427,3,0.01,,0.399,,rg116jw,0.953
0.458,,,,0.387,,rg116ha,0.941
0.398,4,0.011,,0.412,,rg116jy,0.946
0.341,,,,0.462,,rg116lb,0.979
0.537,1,0.003,,0.444,,rg116jq,0.949
0.523,4,0.013,,0.303,,rg116jn,0.962
0.341,,,,0.462,,rg116le,0.979
0.458,,,,0.387,,rg116hd,0.941
0.453,2,0.006,,0.35,,rg116lh,0.958
0.341,,,,0.462,,rg116lg,0.979
0.41,1,0.003,,0.441,,rg116ll,0.958
0.523,4,0.013,,0.303,,rg116hx,0.962
0.398,4,0.011,,0.412,,rg116jx,0.946
0.341,,,,0.462,,rg116lf,0.979
0.597,9,0.029,,0.386,,rg116jj,0.942
0.536,,,,0.362,,rg116lr,0.968
0.393,1,0.003,,0.515,,rg116lt,0.879
0.341,,,,0.462,,rg116ld,0.979
0.393,1,0.003,,0.515,,rg116lu,0.879
0.573,2,0.006,,0.387,,rg116jh,0.952
0.545,1,0.003,,0.401,,rg116ba,0.911
0.348,1,0.003,,0.406,,rg116na,0.927
0.573,2,0.006,,0.387,,rg116dh,0.952
0.41,1,0.003,,0.441,,rg116ln,0.958
0.348,1,0.003,,0.406,,rg116ne,0.927
0.341,,,,0.462,,rg116lq,0.979
0.47,3,0.007,,0.55,,rg116ls,0.857
0.341,,,,0.462,,rg116la,0.979
0.393,1,0.003,,0.515,,rg116lx,0.879
0.393,1,0.003,,0.515,,rg116lz,0.879
0.523,4,0.013,,0.303,,rg116jp,0.962
0.404,3,0.009,,0.459,,rg116nl,0.959
0.404,3,0.009,,0.459,,rg116nn,0.959
0.348,1,0.003,,0.406,,rg116nb,0.927
0.659,,,,0.346,,rg116nf,0.917
0.659,,,,0.346,,rg116ng,0.917
0.301,,,,0.393,,rg116nu,0.904
0.484,,,,0.412,,rg116hn,0.977
0.523,4,0.013,,0.303,,rg116nw,0.962
0.484,,,,0.412,,rg116hj,0.977
0.348,1,0.003,,0.406,,rg116ns,0.927
0.422,,,,0.419,,rg116ny,0.916
0.301,,,,0.393,,rg116pa,0.904
0.422,,,,0.419,,rg116nx,0.916
0.659,,,,0.346,,rg116nh,0.917
0.597,9,0.029,,0.386,,rg116pe,0.942
0.597,9,0.029,,0.386,,rg116pg,0.942
0.404,3,0.009,,0.459,,rg116ph,0.959
0.404,3,0.009,,0.459,,rg116nj,0.959
0.404,3,0.009,,0.459,,rg116pj,0.959
0.659,,,,0.346,,rg116pp,0.917
0.659,,,,0.346,,rg116nq,0.917
0.597,9,0.029,,0.386,,rg116nr,0.942
0.393,1,0.003,,0.515,,rg116ly,0.879
0.427,3,0.01,,0.399,,rg116ju,0.953
0.341,,,,0.462,,rg116lp,0.979
0.41,1,0.003,,0.441,,rg116ps,0.958
0.41,1,0.003,,0.441,,rg116pu,0.958
0.41,1,0.003,,0.441,,rg116py,0.958
0.469,,,,0.384,,rg116nz,0.932
0.348,1,0.003,,0.406,,rg116nd,0.927
0.597,9,0.029,,0.386,,rg116pb,0.942
0.453,2,0.006,,0.35,,rg116qe,0.958
0.453,2,0.006,,0.35,,rg116pt,0.958
0.659,,,,0.346,,rg116pl,0.917
0.659,,,,0.346,,rg116qf,0.917
0.422,,,,0.419,,rg116nt,0.916
0.597,9,0.029,,0.386,,rg116pq,0.942
0.41,1,0.003,,0.441,,rg116px,0.958
0.398,4,0.011,,0.412,,rg116qh,0.946
0.36,,,,0.443,,rg116qg,0.918
0.427,3,0.01,,0.399,,rg116qs,0.953
0.36,,,,0.443,,rg116qn,0.918
0.453,2,0.006,,0.35,,rg116lj,0.958
0.348,1,0.003,,0.406,,rg116qa,0.927
0.427,3,0.01,,0.399,,rg116qr,0.953
0.36,,,,0.443,,rg116qz,0.918
0.659,,,,0.346,,rg116pr,0.917
0.36,,,,0.443,,rg116qx,0.918
0.536,,,,0.362,,rg116rd,0.968
0.36,,,,0.443,,rg116qy,0.918
0.321,1,0.004,,0.417,,rg116re,0.954
0.536,,,,0.362,,rg116rh,0.968
0.536,,,,0.362,,rg116rj,0.968
0.36,,,,0.443,,rg116qu,0.918
0.41,1,0.003,,0.441,,rg116pz,0.958
0.41,1,0.003,,0.441,,rg116rp,0.958
0.404,3,0.009,,0.459,,rg116np,0.959
0.41,1,0.003,,0.441,,rg116rr,0.958
0.321,1,0.004,,0.417,,rg116rt,0.954
0.659,,,,0.346,,rg116pn,0.917
0.659,,,,0.346,,rg116pw,0.917
0.321,1,0.004,,0.417,,rg116ru,0.954
0.47,3,0.007,,0.55,,rg116eu,0.857
0.398,4,0.011,,0.412,,rg116qp,0.946
0.453,2,0.006,,0.35,,rg116ry,0.958
0.321,1,0.004,,0.417,,rg116rx,0.954
0.453,2,0.006,,0.35,,rg116rz,0.958
0.41,1,0.003,,0.441,,rg116rf,0.958
0.453,2,0.006,,0.35,,rg116sa,0.958
0.321,1,0.004,,0.417,,rg116rn,0.954
0.536,,,,0.362,,rg116rl,0.968
0.398,4,0.011,,0.412,,rg116qj,0.946
0.348,1,0.003,,0.406,,rg116sj,0.927
0.321,1,0.004,,0.417,,rg116rw,0.954
0.398,4,0.011,,0.412,,rg116qt,0.946
0.294,,,,0.366,,rg116sr,0.909
0.422,,,,0.419,,rg116pd,0.916
0.348,1,0.003,,0.406,,rg116st,0.927
0.348,1,0.003,,0.406,,rg116rg,0.927
0.536,,,,0.362,,rg116sh,0.968
0.348,1,0.003,,0.406,,rg116sp,0.927
0.348,1,0.003,,0.406,,rg116rq,0.927
0.452,4,0.012,,0.454,,rg116tb,0.96
0.459,,,,0.473,,rg116ta,0.935
0.659,,,,0.346,,rg116qd,0.917
0.453,2,0.006,,0.35,,rg116sg,0.958
0.452,4,0.012,,0.454,,rg116tg,0.96
0.459,,,,0.473,,rg116th,0.935
0.453,2,0.006,,0.35,,rg116sb,0.958
0.459,,,,0.473,,rg116tj,0.935
0.348,1,0.003,,0.406,,rg116sw,0.927
0.427,3,0.01,,0.399,,rg116te,0.953
0.495,4,0.012,,0.525,,rg116tf,0.921
0.452,4,0.012,,0.454,,rg116tq,0.96
0.348,1,0.003,,0.406,,rg116sl,0.927
0.36,,,,0.443,,rg116ql,0.918
0.536,,,,0.362,,rg116ss,0.968
0.459,,,,0.473,,rg116tl,0.935
0.459,,,,0.473,,rg116tn,0.935
0.276,,,,0.443,,rg116su,0.966
0.495,4,0.012,,0.525,,rg116tw,0.921
0.453,2,0.006,,0.35,,rg116sf,0.958
0.459,,,,0.473,,rg116ty,0.935
0.453,2,0.006,,0.35,,rg116sd,0.958
0.484,,,,0.412,,rg116ua,0.977
0.495,4,0.012,,0.525,,rg116tx,0.921
0.453,2,0.006,,0.35,,rg116rs,0.958
0.452,4,0.012,,0.454,,rg116ts,0.96
0.484,,,,0.412,,rg116ud,0.977
0.398,4,0.011,,0.412,,rg116se,0.946
0.452,4,0.012,,0.454,,rg116tr,0.96
0.484,,,,0.412,,rg116uq,0.977
0.459,,,,0.473,,rg116tu,0.935
0.625,,,,0.511,,rg116ux,0.913
0.348,1,0.003,,0.406,,rg116sx,0.927
0.484,,,,0.412,,rg116ug,0.977
0.523,4,0.013,,0.303,,rg116ut,0.962
0.459,,,,0.473,,rg116tt,0.935
0.484,,,,0.412,,rg116ue,0.977
0.495,4,0.012,,0.525,,rg116tz,0.921
0.625,,,,0.511,,rg116uy,0.913
